"Date","UserId","SkillId","Mastery"
"13.02.2023 00:00:00","4bfa07a9-4add-4e31-aad2-492135422740","it-network-plan-ipv4-static-routing","0"
"13.02.2023 00:00:00","4bfa07a9-4add-4e31-aad2-492135422740","it-network-plan-vlan","0"
"13.02.2023 00:00:00","4bfa07a9-4add-4e31-aad2-492135422740","it-network-plan","0"
"13.02.2023 00:00:00","4bfa07a9-4add-4e31-aad2-492135422740","it-network-plan-ipv4-addressing","0"
"13.02.2023 00:00:00","24d24a00-0ecd-4b41-a14c-2e36045e7bf7","it-network-plan-ipv4-static-routing","0"
"13.02.2023 00:00:00","24d24a00-0ecd-4b41-a14c-2e36045e7bf7","it-network-plan-vlan","0"
"13.02.2023 00:00:00","24d24a00-0ecd-4b41-a14c-2e36045e7bf7","it-network-plan","0"
"13.02.2023 00:00:00","24d24a00-0ecd-4b41-a14c-2e36045e7bf7","it-network-plan-ipv4-addressing","0"
"13.02.2023 00:00:00","b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d","it-network-plan-ipv4-static-routing","0"
"13.02.2023 00:00:00","b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d","it-network-plan-vlan","0"
"13.02.2023 00:00:00","b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d","it-network-plan","0"
"13.02.2023 00:00:00","b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d","it-network-plan-ipv4-addressing","0"
"13.02.2023 00:00:00","5cdc62f3-a5d1-4bb8-988f-97e1cd77452a","it-network-plan-ipv4-static-routing","0"
"13.02.2023 00:00:00","5cdc62f3-a5d1-4bb8-988f-97e1cd77452a","it-network-plan-vlan","0"
"13.02.2023 00:00:00","5cdc62f3-a5d1-4bb8-988f-97e1cd77452a","it-network-plan","0"
"13.02.2023 00:00:00","5cdc62f3-a5d1-4bb8-988f-97e1cd77452a","it-network-plan-ipv4-addressing","0"
"13.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan-ipv4-static-routing","0"
"13.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan-vlan","0"
"13.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan","0,6380216899018691"
"13.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan-ipv4-addressing","0,4125855539582793"
"13.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan-ipv4-static-routing","0"
"13.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan-vlan","0"
"13.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan","0"
"13.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan-ipv4-addressing","0"
"13.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan-ipv4-static-routing","0"
"13.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan-vlan","0,533099343932052"
"13.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan","0,3700029227559602"
"13.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan-ipv4-addressing","0"
"13.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan-ipv4-static-routing","0,9237984849552656"
"13.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan-vlan","0"
"13.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan","0,47760779245884455"
"13.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan-ipv4-addressing","0"
"13.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan-ipv4-static-routing","0"
"13.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan-vlan","0"
"13.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan","0"
"13.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan-ipv4-addressing","0"
"13.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan-ipv4-static-routing","0,5589385879539764"
"13.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan-vlan","0,24039667482360602"
"13.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan","0,559737005206664"
"13.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan-ipv4-addressing","0"
"13.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan-ipv4-static-routing","0"
"13.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan-vlan","0"
"13.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan","0"
"13.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan-ipv4-addressing","0"
"13.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan-ipv4-static-routing","0"
"13.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan-vlan","0"
"13.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan","0"
"13.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan-ipv4-addressing","0"
"15.02.2023 00:00:00","4bfa07a9-4add-4e31-aad2-492135422740","it-network-plan-ipv4-static-routing","0,5367357233301946"
"15.02.2023 00:00:00","4bfa07a9-4add-4e31-aad2-492135422740","it-network-plan-vlan","0,7254195101633272"
"15.02.2023 00:00:00","4bfa07a9-4add-4e31-aad2-492135422740","it-network-plan","0,3407967342098748"
"15.02.2023 00:00:00","4bfa07a9-4add-4e31-aad2-492135422740","it-network-plan-ipv4-addressing","0,37544698818763744"
"15.02.2023 00:00:00","24d24a00-0ecd-4b41-a14c-2e36045e7bf7","it-network-plan-ipv4-static-routing","0,45122420287003057"
"15.02.2023 00:00:00","24d24a00-0ecd-4b41-a14c-2e36045e7bf7","it-network-plan-vlan","0,7262458903508167"
"15.02.2023 00:00:00","24d24a00-0ecd-4b41-a14c-2e36045e7bf7","it-network-plan","0,3740242160254937"
"15.02.2023 00:00:00","24d24a00-0ecd-4b41-a14c-2e36045e7bf7","it-network-plan-ipv4-addressing","0,554890028036861"
"15.02.2023 00:00:00","b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d","it-network-plan-ipv4-static-routing","0"
"15.02.2023 00:00:00","b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d","it-network-plan-vlan","0,4653949082801651"
"15.02.2023 00:00:00","b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d","it-network-plan","0,2705893605694285"
"15.02.2023 00:00:00","b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d","it-network-plan-ipv4-addressing","0,28435329880720095"
"15.02.2023 00:00:00","5cdc62f3-a5d1-4bb8-988f-97e1cd77452a","it-network-plan-ipv4-static-routing","0"
"15.02.2023 00:00:00","5cdc62f3-a5d1-4bb8-988f-97e1cd77452a","it-network-plan-vlan","0,7286821865234037"
"15.02.2023 00:00:00","5cdc62f3-a5d1-4bb8-988f-97e1cd77452a","it-network-plan","0,7459844907771531"
"15.02.2023 00:00:00","5cdc62f3-a5d1-4bb8-988f-97e1cd77452a","it-network-plan-ipv4-addressing","0,7454810916664811"
"15.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan-ipv4-static-routing","0,6591102245256107"
"15.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan-vlan","0,6621408489764052"
"15.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan","0,6191366838094163"
"15.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan-ipv4-addressing","0,4390433237725708"
"15.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan-ipv4-static-routing","0,5688215667905131"
"15.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan-vlan","0,5468364888635718"
"15.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan","0,4247251867159928"
"15.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan-ipv4-addressing","0,46519750868042475"
"15.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan-ipv4-static-routing","0,7039834369820922"
"15.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan-vlan","0,6519043819578025"
"15.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan","0,7074345714911501"
"15.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan-ipv4-addressing","0,7051591947902526"
"15.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan-ipv4-static-routing","0,38317080352253535"
"15.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan-vlan","0,154372959846862"
"15.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan","0,16016840383161904"
"15.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan-ipv4-addressing","0,39623467595921463"
"15.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan-ipv4-static-routing","0,6975208315212319"
"15.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan-vlan","0,3816474462507496"
"15.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan","0,7087968536504582"
"15.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan-ipv4-addressing","0,7074273049635297"
"15.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan-ipv4-static-routing","0,363976586299701"
"15.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan-vlan","0,7081670255506748"
"15.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan","0,44697824471981396"
"15.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan-ipv4-addressing","0,35077871220594936"
"15.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan-ipv4-static-routing","0,639997330504692"
"15.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan-vlan","0,1904922916299898"
"15.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan","0,18156600634854378"
"15.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan-ipv4-addressing","0,2864771457956311"
"15.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan-ipv4-static-routing","0"
"15.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan-vlan","0"
"15.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan","0,19689145536852454"
"15.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan-ipv4-addressing","0,22786572328847168"
"14.02.2023 00:00:00","4bfa07a9-4add-4e31-aad2-492135422740","it-network-plan-ipv4-static-routing","0"
"14.02.2023 00:00:00","4bfa07a9-4add-4e31-aad2-492135422740","it-network-plan-vlan","0"
"14.02.2023 00:00:00","4bfa07a9-4add-4e31-aad2-492135422740","it-network-plan","0,681429203874138"
"14.02.2023 00:00:00","4bfa07a9-4add-4e31-aad2-492135422740","it-network-plan-ipv4-addressing","0,6840468722215612"
"14.02.2023 00:00:00","24d24a00-0ecd-4b41-a14c-2e36045e7bf7","it-network-plan-ipv4-static-routing","0,5609524457090992"
"14.02.2023 00:00:00","24d24a00-0ecd-4b41-a14c-2e36045e7bf7","it-network-plan-vlan","0,46192483525595424"
"14.02.2023 00:00:00","24d24a00-0ecd-4b41-a14c-2e36045e7bf7","it-network-plan","0,3911112611613772"
"14.02.2023 00:00:00","24d24a00-0ecd-4b41-a14c-2e36045e7bf7","it-network-plan-ipv4-addressing","0"
"14.02.2023 00:00:00","b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d","it-network-plan-ipv4-static-routing","0"
"14.02.2023 00:00:00","b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d","it-network-plan-vlan","0,28570131535386434"
"14.02.2023 00:00:00","b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d","it-network-plan","0,3131761492400158"
"14.02.2023 00:00:00","b8ddb0d2-ae8d-4b3b-9fd4-43cb1ca2495d","it-network-plan-ipv4-addressing","0,17269699935337382"
"14.02.2023 00:00:00","5cdc62f3-a5d1-4bb8-988f-97e1cd77452a","it-network-plan-ipv4-static-routing","0"
"14.02.2023 00:00:00","5cdc62f3-a5d1-4bb8-988f-97e1cd77452a","it-network-plan-vlan","0,6883309159698914"
"14.02.2023 00:00:00","5cdc62f3-a5d1-4bb8-988f-97e1cd77452a","it-network-plan","0,4571945516116368"
"14.02.2023 00:00:00","5cdc62f3-a5d1-4bb8-988f-97e1cd77452a","it-network-plan-ipv4-addressing","0,2960678140774251"
"14.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan-ipv4-static-routing","0"
"14.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan-vlan","0"
"14.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan","0,298502194057288"
"14.02.2023 00:00:00","a5ebc6c1-d53b-440c-9243-a9b06f0fd6a5","it-network-plan-ipv4-addressing","0,08297046337260798"
"14.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan-ipv4-static-routing","0,2005816277010885"
"14.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan-vlan","0,6354949004576657"
"14.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan","0,18983230150695593"
"14.02.2023 00:00:00","e7d1e342-59fc-46f1-b057-290e1c2913be","it-network-plan-ipv4-addressing","0,12435924898122032"
"14.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan-ipv4-static-routing","0,4641483927638634"
"14.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan-vlan","0,2941963377985285"
"14.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan","0,4714262647184544"
"14.02.2023 00:00:00","2ff4feb9-d00e-4256-9027-b725c495b7ce","it-network-plan-ipv4-addressing","0,7227997700091221"
"14.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan-ipv4-static-routing","0,5755888090479016"
"14.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan-vlan","0"
"14.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan","0,6086826745962657"
"14.02.2023 00:00:00","5ce05f3f-26fc-48e8-b97b-a2cbfda2143b","it-network-plan-ipv4-addressing","0"
"14.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan-ipv4-static-routing","0,485185681134346"
"14.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan-vlan","0,64071938050154"
"14.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan","0,1253270074048429"
"14.02.2023 00:00:00","f85ea57d-850b-497e-93f4-557619bfe411","it-network-plan-ipv4-addressing","0,1339299261755479"
"14.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan-ipv4-static-routing","0,7949493844722123"
"14.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan-vlan","0,487067978743288"
"14.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan","0,6404707583797182"
"14.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan-ipv4-addressing","0,8045970439913807"
"14.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan-ipv4-static-routing","0"
"14.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan-vlan","0"
"14.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan","0"
"14.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan-ipv4-addressing","0"
"14.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan-ipv4-static-routing","0"
"14.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan-vlan","0"
"14.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan","0,6306080833545958"
"14.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan-ipv4-addressing","0,621606613236026"
